sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,additional_images,related_skus,configurable_variations,additional_attributes
OC-10-SANPED4-D599-G,,Default,configurable,"Default Category/Rattan Garden Furniture",base,"San Pedro 4 Seat Bar Set","The 4 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Catalog, Search",,,,,san-pedro-4-seat-bar-set-grouped,"San Pedro 4 Seat Bar Set","San Pedro 4 Seat Bar Set","San Pedro 4 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sanped4-d599.jpg,"san-pedro-4-seat-bar-set imagen",/oc-10-sanped4-d599.jpg,"san-pedro-4-seat-bar-set imagen",/oc-10-sanped4-d599.jpg,"san-pedro-4-seat-bar-set imagen",,,,,"sku=OC-10-SANPED4-0299,color=BLACK|sku=OC-10-SANPED4-0399,color=COFFEE|sku=OC-10-SANPED4-D499,color=MOCHA|sku=OC-10-SANPED4-D599,color=LATTE",
OC-10-SANPED4-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"San Pedro 4 Seat Bar Set - Charcoal Cover Set","San Pedro 4 Seat Bar Set - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",139.00,,,,san-pedro-4-seat-bar-set-charcoal-cover-set-1,"San Pedro 4 Seat Bar Set - Charcoal Cover Set","San Pedro 4 Seat Bar Set - Charcoal Cover Set","San Pedro 4 Seat Bar Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped4-cccset.jpg,"san-pedro-4-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped4-cccset.jpg,"san-pedro-4-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped4-cccset.jpg,"san-pedro-4-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped4-cccset.jpg,"san-pedro-4-seat-bar-set-charcoal-cover-set imagen",,,,
OC-10-SANPED4-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"San Pedro 4 Seat Bar Set - Cushion Cover Set","San Pedro 4 Seat Bar Set - Cushion Cover Set",,,1,"Taxable Goods","Catalog, Search",119.00,,,,san-pedro-4-seat-bar-set-cushion-cover-set-1,"San Pedro 4 Seat Bar Set - Cushion Cover Set","San Pedro 4 Seat Bar Set - Cushion Cover Set","San Pedro 4 Seat Bar Set - Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped4-ccset.jpg,"san-pedro-4-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped4-ccset.jpg,"san-pedro-4-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped4-ccset.jpg,"san-pedro-4-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped4-ccset.jpg,"san-pedro-4-seat-bar-set-cushion-cover-set imagen",,,,
OC-10-SANPED6-0299,,Default,simple,"Default Category/Rattan Garden Furniture",base,"San Pedro 6 Seat Bar Set","The 6 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Not Visible Individually",1699.00,,,,san-pedro-6-seat-bar-set-1,"San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-0299.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0299.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0299.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0299.jpg,"san-pedro-6-seat-bar-set imagen",,,,color=BLACK
OC-10-SANPED6-0399,,Default,simple,"Default Category/Rattan Garden Furniture",base,"San Pedro 6 Seat Bar Set","The 6 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Not Visible Individually",1699.00,,,,san-pedro-6-seat-bar-set-2,"San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-0399.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0399.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0399.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-0399.jpg,"san-pedro-6-seat-bar-set imagen",,,,color=COFFEE
OC-10-SANPED6-D499,,Default,simple,"Default Category/Rattan Garden Furniture",base,"San Pedro 6 Seat Bar Set","The 6 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Not Visible Individually",1699.00,,,,san-pedro-6-seat-bar-set-3,"San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-d499.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d499.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d499.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d499.jpg,"san-pedro-6-seat-bar-set imagen",,,,color=MOCHA
OC-10-SANPED6-D599,,Default,simple,"Default Category/Rattan Garden Furniture",base,"San Pedro 6 Seat Bar Set","The 6 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Not Visible Individually",1699.00,,,,san-pedro-6-seat-bar-set-4,"San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",,,,color=LATTE
OC-10-SANPED6-D599-G,,Default,configurable,"Default Category/Rattan Garden Furniture",base,"San Pedro 6 Seat Bar Set","The 6 Seat San Pedro Bar unit has been designed for both commercial and home use. Ideal for use at hospitality establishments and equally suitable for home use. The stools have high backs for added...",,,1,"Taxable Goods","Catalog, Search",,,,,san-pedro-6-seat-bar-set-grouped,"San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","San Pedro 6 Seat Bar Set","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",/oc-10-sanped6-d599.jpg,"san-pedro-6-seat-bar-set imagen",,,,,"sku=OC-10-SANPED6-0299,color=BLACK|sku=OC-10-SANPED6-0399,color=COFFEE|sku=OC-10-SANPED6-D499,color=MOCHA|sku=OC-10-SANPED6-D599,color=LATTE",
OC-10-SANPED6-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"San Pedro 6 Seat Bar Set - Charcoal Cover Set","San Pedro 6 Seat Bar Set - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",209.00,,,,san-pedro-6-seat-bar-set-charcoal-cover-set-1,"San Pedro 6 Seat Bar Set - Charcoal Cover Set","San Pedro 6 Seat Bar Set - Charcoal Cover Set","San Pedro 6 Seat Bar Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-cccset.jpg,"san-pedro-6-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped6-cccset.jpg,"san-pedro-6-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped6-cccset.jpg,"san-pedro-6-seat-bar-set-charcoal-cover-set imagen",/oc-10-sanped6-cccset.jpg,"san-pedro-6-seat-bar-set-charcoal-cover-set imagen",,,,
OC-10-SANPED6-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"San Pedro 6 Seat Bar Set - Cushion Cover Set","San Pedro 6 Seat Bar Set - Cushion Cover Set",,,1,"Taxable Goods","Catalog, Search",189.00,,,,san-pedro-6-seat-bar-set-cushion-cover-set-1,"San Pedro 6 Seat Bar Set - Cushion Cover Set","San Pedro 6 Seat Bar Set - Cushion Cover Set","San Pedro 6 Seat Bar Set - Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sanped6-ccset.jpg,"san-pedro-6-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped6-ccset.jpg,"san-pedro-6-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped6-ccset.jpg,"san-pedro-6-seat-bar-set-cushion-cover-set imagen",/oc-10-sanped6-ccset.jpg,"san-pedro-6-seat-bar-set-cushion-cover-set imagen",,,,
OC-10-SANTIGO-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Santiago Deluxe Corner Sofa Set - Charcoal Cover Set","Santiago Deluxe Corner Sofa Set - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",489.00,,,,santiago-deluxe-corner-sofa-set-charcoal-cover-set-1,"Santiago Deluxe Corner Sofa Set - Charcoal Cover Set","Santiago Deluxe Corner Sofa Set - Charcoal Cover Set","Santiago Deluxe Corner Sofa Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-cccset.jpg,"santiago-deluxe-corner-sofa-set-charcoal-cover-set imagen",/oc-10-santigo-cccset.jpg,"santiago-deluxe-corner-sofa-set-charcoal-cover-set imagen",/oc-10-santigo-cccset.jpg,"santiago-deluxe-corner-sofa-set-charcoal-cover-set imagen",/oc-10-santigo-cccset.jpg,"santiago-deluxe-corner-sofa-set-charcoal-cover-set imagen",,,,
OC-10-SANTIGO-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Santiago Deluxe Rattan Corner Sofa Set","Corner sofas don't come much more luxurious than this. Make the most of the summertime and relax in style and comfort with the ingenious Santiago Corner Sofa Set. Designed with versatility and...",,,1,"Taxable Goods","Not Visible Individually",3199.00,,,,santiago-deluxe-rattan-corner-sofa-set-1,"Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-0299.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0299.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0299.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0299.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",,,,color=BLACK
OC-10-SANTIGO-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Santiago Deluxe Rattan Corner Sofa Set","Corner sofas don't come much more luxurious than this. Make the most of the summertime and relax in style and comfort with the ingenious Santiago Corner Sofa Set. Designed with versatility and...",,,1,"Taxable Goods","Not Visible Individually",3199.00,,,,santiago-deluxe-rattan-corner-sofa-set-2,"Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-0399.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0399.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0399.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-0399.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",,,,color=COFFEE
OC-10-SANTIGO-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Santiago Deluxe Rattan Corner Sofa Set","Corner sofas don't come much more luxurious than this. Make the most of the summertime and relax in style and comfort with the ingenious Santiago Corner Sofa Set. Designed with versatility and...",,,1,"Taxable Goods","Not Visible Individually",3199.00,,,,santiago-deluxe-rattan-corner-sofa-set-3,"Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-d499.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d499.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d499.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d499.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",,,,color=MOCHA
OC-10-SANTIGO-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Santiago Deluxe Rattan Corner Sofa Set","Corner sofas don't come much more luxurious than this. Make the most of the summertime and relax in style and comfort with the ingenious Santiago Corner Sofa Set. Designed with versatility and...",,,1,"Taxable Goods","Not Visible Individually",3199.00,,,,santiago-deluxe-rattan-corner-sofa-set-4,"Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",,,,color=LATTE
OC-10-SANTIGO-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Santiago Deluxe Rattan Corner Sofa Set","Corner sofas don't come much more luxurious than this. Make the most of the summertime and relax in style and comfort with the ingenious Santiago Corner Sofa Set. Designed with versatility and...",,,1,"Taxable Goods","Catalog, Search",,,,,santiago-deluxe-rattan-corner-sofa-set-grouped,"Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","Santiago Deluxe Rattan Corner Sofa Set","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",/oc-10-santigo-d599.jpg,"santiago-deluxe-rattan-corner-sofa-set imagen",,,,,"sku=OC-10-SANTIGO-0299,color=BLACK|sku=OC-10-SANTIGO-0399,color=COFFEE|sku=OC-10-SANTIGO-D499,color=MOCHA|sku=OC-10-SANTIGO-D599,color=LATTE",
OC-10-SANTIGO-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Santiago Ecru Cushion Cover Set","Complete Set of Santiago Cushion Covers


	3 x Corner Chair Base Cushion Covers
	4 x Internal Chair Base Cushion Covers
	2 x Stool Base Cushion Covers
	10 x Back Cushion Covers",,,1,"Taxable Goods","Catalog, Search",409.00,,,,santiago-ecru-cushion-cover-set-1,"Santiago Ecru Cushion Cover Set","Santiago Ecru Cushion Cover Set","Santiago Ecru Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-ccset.jpg,"santiago-ecru-cushion-cover-set imagen",/oc-10-santigo-ccset.jpg,"santiago-ecru-cushion-cover-set imagen",/oc-10-santigo-ccset.jpg,"santiago-ecru-cushion-cover-set imagen",/oc-10-santigo-ccset.jpg,"santiago-ecru-cushion-cover-set imagen",,,,
OC-10-SANTIGO-CSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Santiago Sofa Cushions","Replacement set of Santiago Cushions.",,,1,"Taxable Goods","Catalog, Search",1119.00,,,,santiago-sofa-cushions-1,"Santiago Sofa Cushions","Santiago Sofa Cushions","Santiago Sofa Cushions","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-cset.jpg,"santiago-sofa-cushions imagen",/oc-10-santigo-cset.jpg,"santiago-sofa-cushions imagen",/oc-10-santigo-cset.jpg,"santiago-sofa-cushions imagen",/oc-10-santigo-cset.jpg,"santiago-sofa-cushions imagen",,,,
OC-10-SANTIGO-WC,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Santiago Weather Resistant Cover","Protect your outdoor furniture with this weather resistant cover.",,,1,"Taxable Goods","Catalog, Search",249.00,,,,santiago-weather-resistant-cover-1,"Santiago Weather Resistant Cover","Santiago Weather Resistant Cover","Santiago Weather Resistant Cover","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-santigo-wc.jpg,"santiago-weather-resistant-cover imagen",/oc-10-santigo-wc.jpg,"santiago-weather-resistant-cover imagen",/oc-10-santigo-wc.jpg,"santiago-weather-resistant-cover imagen",/oc-10-santigo-wc.jpg,"santiago-weather-resistant-cover imagen",,,,
OC-10-SARDI-00299,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sardinian Planter","Sardinian planter
	Hard wearing and durable
	Available in 4 Line black, Coffee, Mocha and Latte weaves


The modern Sardinian Planter is the perfect way to add a stylish and decorative...",,,1,"Taxable Goods","Catalog, Search",0.00,,,,sardinian-planter-1,"Sardinian Planter","Sardinian Planter","Sardinian Planter","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sardi-00299.jpg,"sardinian-planter imagen",/oc-10-sardi-00299.jpg,"sardinian-planter imagen",/oc-10-sardi-00299.jpg,"sardinian-planter imagen",/oc-10-sardi-00299.jpg,"sardinian-planter imagen",,,,
OC-10-SARDI-0399,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sardinian Planter","Sardinian planter
	Hard wearing and durable
	Available in 4 Line black, Coffee, Mocha and Latte weaves


The modern Sardinian Planter is the perfect way to add a stylish and decorative...",,,1,"Taxable Goods","Not Visible Individually",119.00,,,,sardinian-planter-2,"Sardinian Planter","Sardinian Planter","Sardinian Planter","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sardi-0399.jpg,"sardinian-planter imagen",/oc-10-sardi-0399.jpg,"sardinian-planter imagen",/oc-10-sardi-0399.jpg,"sardinian-planter imagen",/oc-10-sardi-0399.jpg,"sardinian-planter imagen",,,,color=COFFEE
OC-10-SARDI-0599,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sardinian Planter","Sardinian planter
	Hard wearing and durable
	Available in 4 Line black, Coffee, Mocha and Latte weaves


The modern Sardinian Planter is the perfect way to add a stylish and decorative...",,,1,"Taxable Goods","Catalog, Search",119.00,,,,sardinian-planter-3,"Sardinian Planter","Sardinian Planter","Sardinian Planter","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sardi-0599.jpg,"sardinian-planter imagen",/oc-10-sardi-0599.jpg,"sardinian-planter imagen",/oc-10-sardi-0599.jpg,"sardinian-planter imagen",/oc-10-sardi-0599.jpg,"sardinian-planter imagen",,,,
OC-10-SARDI-D499,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sardinian Planter","Sardinian planter
	Hard wearing and durable
	Available in 4 Line black, Coffee, Mocha and Latte weaves


The modern Sardinian Planter is the perfect way to add a stylish and decorative...",,,1,"Taxable Goods","Not Visible Individually",119.00,,,,sardinian-planter-4,"Sardinian Planter","Sardinian Planter","Sardinian Planter","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sardi-d499.jpg,"sardinian-planter imagen",/oc-10-sardi-d499.jpg,"sardinian-planter imagen",/oc-10-sardi-d499.jpg,"sardinian-planter imagen",/oc-10-sardi-d499.jpg,"sardinian-planter imagen",,,,color=MOCHA
OC-10-SARDI-D499-G,,Default,configurable,"Default Category/Garden Furniture Accessories",base,"Sardinian Planter","Sardinian planter
	Hard wearing and durable
	Available in 4 Line black, Coffee, Mocha and Latte weaves


The modern Sardinian Planter is the perfect way to add a stylish and decorative...",,,1,"Taxable Goods","Catalog, Search",,,,,sardinian-planter-grouped,"Sardinian Planter","Sardinian Planter","Sardinian Planter","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sardi-d499.jpg,"sardinian-planter imagen",/oc-10-sardi-d499.jpg,"sardinian-planter imagen",/oc-10-sardi-d499.jpg,"sardinian-planter imagen",,,,,"sku=OC-10-SARDI-00299,|sku=OC-10-SARDI-0399,color=COFFEE|sku=OC-10-SARDI-0599,|sku=OC-10-SARDI-D499,color=MOCHA",
OC-10-SARSOF-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso 2 Seat Sofa ","The Sargasso Rattan 2 Seater Garden Sofa is designed with versatility and practicality in mind, this garden sofa set is the perfect piece of furniture for outdoor entertaining. Conversely, the...",,,1,"Taxable Goods","Not Visible Individually",649.00,,,,sargasso-2-seat-sofa--1,"Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-0299.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0299.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0299.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0299.jpg,"sargasso-2-seat-sofa- imagen",,,,color=BLACK
OC-10-SARSOF-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso 2 Seat Sofa ","The Sargasso Rattan 2 Seater Garden Sofa is designed with versatility and practicality in mind, this garden sofa set is the perfect piece of furniture for outdoor entertaining. Conversely, the...",,,1,"Taxable Goods","Not Visible Individually",649.00,,,,sargasso-2-seat-sofa--2,"Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-0399.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0399.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0399.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-0399.jpg,"sargasso-2-seat-sofa- imagen",,,,color=COFFEE
OC-10-SARSOF-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso 2 Seat Sofa ","The Sargasso Rattan 2 Seater Garden Sofa is designed with versatility and practicality in mind, this garden sofa set is the perfect piece of furniture for outdoor entertaining. Conversely, the...",,,1,"Taxable Goods","Not Visible Individually",649.00,,,,sargasso-2-seat-sofa--3,"Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-d499.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d499.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d499.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d499.jpg,"sargasso-2-seat-sofa- imagen",,,,color=MOCHA
OC-10-SARSOF-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso 2 Seat Sofa ","The Sargasso Rattan 2 Seater Garden Sofa is designed with versatility and practicality in mind, this garden sofa set is the perfect piece of furniture for outdoor entertaining. Conversely, the...",,,1,"Taxable Goods","Not Visible Individually",649.00,,,,sargasso-2-seat-sofa--4,"Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",,,,color=LATTE
OC-10-SARSOF-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Sargasso 2 Seat Sofa ","The Sargasso Rattan 2 Seater Garden Sofa is designed with versatility and practicality in mind, this garden sofa set is the perfect piece of furniture for outdoor entertaining. Conversely, the...",,,1,"Taxable Goods","Catalog, Search",,,,,sargasso-2-seat-sofa--grouped,"Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","Sargasso 2 Seat Sofa ","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",/oc-10-sarsof-d599.jpg,"sargasso-2-seat-sofa- imagen",,,,,"sku=OC-10-SARSOF-0299,color=BLACK|sku=OC-10-SARSOF-0399,color=COFFEE|sku=OC-10-SARSOF-D499,color=MOCHA|sku=OC-10-SARSOF-D599,color=LATTE",
OC-10-SARSOF-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso 2 Seat Sofa - Charcoal Cover Set","Sargasso 2 Seat Sofa - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",139.00,,,,sargasso-2-seat-sofa-charcoal-cover-set-1,"Sargasso 2 Seat Sofa - Charcoal Cover Set","Sargasso 2 Seat Sofa - Charcoal Cover Set","Sargasso 2 Seat Sofa - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-cccset.jpg,"sargasso-2-seat-sofa-charcoal-cover-set imagen",/oc-10-sarsof-cccset.jpg,"sargasso-2-seat-sofa-charcoal-cover-set imagen",/oc-10-sarsof-cccset.jpg,"sargasso-2-seat-sofa-charcoal-cover-set imagen",/oc-10-sarsof-cccset.jpg,"sargasso-2-seat-sofa-charcoal-cover-set imagen",,,,
OC-10-SARSOF-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso 2 Seat Sofa - Cushion Cover Set","Sargasso 2 Seat Sofa - Cushion Cover Set",,,1,"Taxable Goods","Catalog, Search",119.00,,,,sargasso-2-seat-sofa-cushion-cover-set-1,"Sargasso 2 Seat Sofa - Cushion Cover Set","Sargasso 2 Seat Sofa - Cushion Cover Set","Sargasso 2 Seat Sofa - Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sarsof-ccset.jpg,"sargasso-2-seat-sofa-cushion-cover-set imagen",/oc-10-sarsof-ccset.jpg,"sargasso-2-seat-sofa-cushion-cover-set imagen",/oc-10-sarsof-ccset.jpg,"sargasso-2-seat-sofa-cushion-cover-set imagen",/oc-10-sarsof-ccset.jpg,"sargasso-2-seat-sofa-cushion-cover-set imagen",,,,
OC-10-SARGAS-CCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso Cushion Cover Set","Complete set of Sargasso cushion covers


	2 x Chair base cushion
	2 x Chair back cushions
	2 x Sofa base cushions
	2 x Sofa back cushions",,,1,"Taxable Goods","Catalog, Search",229.00,,,,sargasso-cushion-cover-set-1,"Sargasso Cushion Cover Set","Sargasso Cushion Cover Set","Sargasso Cushion Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-ccset.jpg,"sargasso-cushion-cover-set imagen",/oc-10-sargas-ccset.jpg,"sargasso-cushion-cover-set imagen",/oc-10-sargas-ccset.jpg,"sargasso-cushion-cover-set imagen",/oc-10-sargas-ccset.jpg,"sargasso-cushion-cover-set imagen",,,,
